"DetailID","CreateDate","SampleID","Primary ID","Length in cm","Quantity"
"2602","","230","177","5","1"
"2603","","230","177","6","1"
"2604","","230","181","14","1"
"2605","","230","181","17","1"
"2606","","230","181","20","1"
"2607","","230","200","20","1"
"2608","","230","200","22","1"
"2609","","230","200","23","1"
"2610","","230","203","7","1"
"2611","","230","203","8","1"
"2612","","230","207","14.5","1"
"2613","","230","207","20","1"
"2614","","230","212","5.5","4"
"2615","","230","212","6","1"
"2616","","230","212","6.5","1"
"2617","","230","214","6.5","3"
"2618","","230","214","7.5","1"
"2619","","220","168","5","2"
"2620","","220","176","3.5","1"
"2621","","220","176","4","7"
"2622","","220","176","4.5","6"
"2623","","220","176","5","6"
"2624","","220","176","5.5","4"
"2625","","220","176","6","1"
"2626","","220","176","7","2"
"2627","","220","177","5","3"
"2628","","220","177","5.5","1"
"2629","","220","180","5.5","1"
"2630","","220","180","6","1"
"2631","","220","181","33","1"
"2632","","220","181","36","1"
"2633","","220","200","5.5","3"
"2634","","220","200","9.5","2"
"2635","","220","200","11.5","1"
"2636","","220","200","14","1"
"2637","","220","200","15","1"
"2638","","220","200","21","2"
"2639","","220","202","9.5","2"
"2640","","220","202","10","1"
"2641","","220","202","10.5","1"
"2642","","220","202","12.5","1"
"2643","","220","202","14.5","1"
"2644","","220","202","15","1"
"2645","","220","202","16","1"
"2646","","220","203","3.5","4"
"2647","","220","203","4","2"
"2648","","220","203","4.5","6"
"2649","","220","203","5","7"
"2650","","220","203","5.5","5"
"2651","","220","203","6","1"
"2652","","220","203","6.5","1"
"2653","","220","203","7.5","3"
"2654","","220","203","8","4"
"2655","","220","203","8.5","3"
"2656","","220","203","9","6"
"2657","","220","203","9.5","2"
"2658","","220","203","10","1"
"2659","","220","203","11","1"
"2660","","220","203","12.5","1"
"2661","","220","203","13","1"
"2662","","220","207","6.5","4"
"2663","","220","207","7","3"
"2664","","220","207","9.5","2"
"2665","","218","163","6","1"
"2666","","218","163","10.5","2"
"2667","","218","163","11","1"
"2668","","218","168","3.5","1"
"2669","","218","168","4","5"
"2670","","218","168","4.5","21"
"2671","","218","168","5","51"
"2672","","218","168","5.5","17"
"2673","","218","168","6","24"
"2674","","218","168","6.5","10"
"2675","","218","168","7","1"
"2676","","218","168","8","2"
"2677","","218","168","8.5","3"
"2678","","218","168","9","6"
"2679","","218","168","9.5","1"
"2680","","218","168","10","2"
"2681","","218","168","10.5","1"
"2682","","218","168","11","2"
"2683","","218","168","11.5","1"
"2684","","218","168","12","1"
"2685","","218","169","5","12"
"2686","","218","169","5.5","10"
"2687","","218","169","6","10"
"2688","","218","169","7","1"
"2689","","218","169","8.5","2"
"2690","","218","169","9","1"
"2691","","218","169","10","1"
"2692","","218","176","4.5","3"
"2693","","218","176","5","3"
"2694","","218","176","6","1"
"2695","","218","176","6.5","1"
"2696","","218","202","10.5","2"
"2697","","218","202","11","4"
"2698","","218","202","11.5","7"
"2699","","218","202","12","3"
"2700","","218","202","12.5","2"
"2701","","218","202","13","4"
"2702","","218","202","13.5","1"
"2703","","218","203","12","1"
"2704","","218","203","13","2"
"2705","","218","203","14","1"
"2706","","218","203","14.5","3"
"2707","","218","203","15","1"
"2708","","218","207","15","1"
"2709","","218","207","23","2"
"2710","","218","212","5.5","1"
"2711","","218","212","6","1"
"2712","","232","176","3.5","2"
"2713","","232","176","4","2"
"2714","","232","176","4.5","4"
"2715","","232","176","5","6"
"2716","","232","176","5.5","1"
"2717","","232","176","6","1"
"2718","","232","176","8","1"
"2719","","232","177","3.5","9"
"2720","","232","177","4","19"
"2721","","232","177","4.5","12"
"2722","","232","177","5","6"
"2723","","232","177","5.5","2"
"2724","","232","215","5.5","2"
"2725","","209","177","3.5","34"
"2726","","209","177","4","53"
"2727","","209","177","4.5","126"
"2728","","209","177","5","53"
"2729","","209","177","5.5","10"
"2730","","209","177","6","9"
"2731","","209","212","4.5","4"
"2732","","209","212","5","11"
"2733","","209","212","5.5","3"
"2734","","209","212","6.5","1"
"2735","","233","168","4.5","6"
"2736","","233","168","5","6"
"2737","","233","168","5.5","3"
"2738","","233","168","6","1"
"2739","","233","168","6.5","1"
"2740","","233","176","5","4"
"2741","","233","181","5","3"
"2742","","233","181","5.5","2"
"2743","","233","181","6.5","1"
"2744","","233","181","7","1"
"2745","","233","181","17","1"
"2746","","233","181","22","1"
"2747","","233","181","23","1"
"2748","","233","200","5.5","1"
"2749","","233","212","3.5","6"
"2750","","233","212","4","36"
"2751","","233","212","4.5","19"
"2752","","233","212","5","3"
"2753","","233","212","5.5","5"
"2754","","233","212","6","5"
"2755","","233","212","6.5","3"
"2756","","233","212","7","1"
"2757","","233","214","5","2"
"2758","","233","214","5.5","2"
"2759","","233","214","6","2"
"2760","","233","214","6.5","2"
"2761","","233","214","8","1"
"2762","","233","214","9","1"
"2763","","210","168","7","3"
"2764","","210","168","7.5","1"
"2765","","210","177","3.5","34"
"2766","","210","177","4","48"
"2767","","210","177","4.5","38"
"2768","","210","177","5","15"
"2769","","210","177","6","4"
"2770","","210","177","7","1"
"2771","","210","180","8","1"
"2772","","210","212","5","2"
"2773","","224","177","4","11"
"2774","","224","177","4.5","2"
"2775","","224","177","5","17"
"2776","","224","177","5.5","7"
"2777","","224","177","6","10"
"2778","","224","177","6.5","1"
"2779","","224","179","3.5","7"
"2780","","224","179","4","15"
"2781","","224","179","4.5","6"
"2782","","224","179","5","11"
"2783","","224","179","5.5","2"
"2784","","224","179","6","11"
"2785","","224","179","6.5","13"
"2786","","224","179","7","11"
"2787","","224","179","7.5","4"
"2788","","224","179","8","2"
"2789","","224","180","5.5","3"
"2790","","224","180","6","6"
"2791","","224","180","6.5","1"
"2792","","224","180","7","4"
"2793","","224","180","7.5","3"
"2794","","224","180","8","5"
"2795","","224","180","8.5","6"
"2796","","224","180","9","2"
"2797","","224","180","9.5","3"
"2798","","224","180","10","5"
"2799","","224","180","10.5","2"
"2800","","224","180","11","2"
"2801","","224","180","11.5","3"
"2802","","224","180","12","2"
"2803","","224","180","12.5","1"
"2804","","224","180","13","4"
"2806","","224","180","14","2"
"2807","","224","202","5.5","1"
"2808","","224","202","7.5","1"
"2809","","224","202","8","3"
"2810","","224","202","9","1"
"2811","","224","202","9.5","2"
"2812","","225","163","5","3"
"2813","","225","163","5.5","17"
"2814","","225","163","6","11"
"2815","","225","163","6.5","15"
"2816","","225","163","7","14"
"2817","","225","163","7.5","9"
"2818","","225","163","8","4"
"2819","","225","163","8.5","5"
"2820","","225","163","9","5"
"2821","","225","163","9.5","5"
"2822","","225","163","10","1"
"2824","","225","168","5","1"
"2825","","225","168","5.5","4"
"2826","","225","168","6","2"
"2827","","225","168","6.5","4"
"2828","","225","168","7.5","2"
"2829","","225","177","6.5","1"
"2830","","225","177","7","1"
"2831","","225","180","4.5","1"
"2832","","225","180","5","1"
"2833","","225","180","5.5","6"
"2834","","225","180","6","13"
"2835","","225","180","6.5","12"
"2836","","225","180","7","10"
"2837","","225","180","7.5","4"
"2838","","225","180","8","6"
"2839","","225","180","8.5","5"
"2840","","225","180","9","6"
"2841","","225","180","9.5","4"
"2842","","225","180","10","5"
"2843","","225","180","10.5","1"
"2844","","225","180","11","5"
"2845","","225","180","11.5","2"
"2846","","225","180","12","4"
"2847","","225","180","12.5","1"
"2848","","225","180","13","5"
"2849","","225","180","14","1"
"2850","","225","180","14.5","1"
"2851","","225","180","20","1"
"2852","","225","181","5","1"
"2853","","225","181","6","1"
"2854","","225","181","6.5","2"
"2855","","225","181","7","1"
"2856","","225","181","11.5","1"
"2857","","225","201","8","1"
"2858","","225","201","9","1"
"2859","","225","201","9.5","1"
"2860","","225","203","6","1"
"2861","","225","203","6.5","4"
"2862","","225","203","7","1"
"2863","","225","203","7.5","1"
"2864","","225","203","8","1"
"2865","","225","212","4.5","4"
"2866","","225","212","5","8"
"2867","","225","212","5.5","4"
"2868","","225","212","6","3"
"2869","","225","212","6.5","1"
"2870","","225","214","6.5","6"
"2871","","225","214","7","2"
"2872","","227","163","10","1"
"2873","","227","168","11.5","1"
"2874","","227","177","4.5","4"
"2875","","227","177","5","1"
"2876","","227","177","5.5","1"
"2877","","227","177","6","1"
"2878","","227","179","4","3"
"2879","","227","179","4.5","11"
"2880","","227","179","5","6"
"2881","","227","179","5.5","3"
"2882","","227","179","6","8"
"2883","","227","179","6.5","12"
"2884","","227","179","7","15"
"2885","","227","179","7.5","9"
"2886","","227","179","8","9"
"2887","","227","179","8.5","2"
"2888","","227","180","4","8"
"2889","","227","180","4.5","9"
"2890","","227","180","5","9"
"2891","","227","180","5.5","8"
"2892","","227","180","6","2"
"2893","","227","180","7","4"
"2894","","227","180","7.5","8"
"2895","","227","180","8","15"
"2896","","227","180","8.5","5"
"2897","","227","180","9","6"
"2898","","227","180","9.5","6"
"2899","","227","180","10","10"
"2900","","227","180","10.5","5"
"2901","","227","180","11","8"
"2902","","227","180","11.5","7"
"2903","","227","180","12","3"
"2904","","227","180","12.5","1"
"2905","","227","180","13","1"
"2906","","227","180","13.5","2"
"2907","","227","180","14","1"
"2908","","227","180","15","1"
"2909","","227","181","4.5","5"
"2910","","227","181","5","2"
"2911","","227","181","5.5","2"
"2912","","227","181","8.5","1"
"2913","","227","181","9.5","1"
"2914","","227","181","12","1"
"2915","","227","181","15","1"
"2916","","227","181","18","1"
"2917","","227","181","20","1"
"2918","","227","196","4.5","2"
"2919","","227","196","5","2"
"2920","","227","201","4.5","2"
"2921","","227","201","5","1"
"2922","","227","201","5.5","1"
"2923","","228","163","3.5","1"
"2924","","228","163","4","7"
"2925","","228","163","4.5","9"
"2926","","228","163","5","12"
"2927","","228","163","5.5","6"
"2928","","228","163","6","4"
"2929","","228","163","6.5","1"
"2930","","228","163","7","1"
"2931","","228","163","8.5","1"
"2932","","228","163","9","1"
"2933","","228","163","10","1"
"2934","","228","163","11","1"
"2935","","228","163","11.5","1"
"2936","","228","168","10","1"
"2937","","228","168","11.5","1"
"2938","","228","168","12","2"
"2939","","228","177","4.5","4"
"2940","","228","177","5","8"
"2941","","228","177","5.5","6"
"2942","","228","177","6","1"
"2943","","228","177","6.5","1"
"2944","","228","179","4","25"
"2945","","228","179","4.5","37"
"2946","","228","179","5","60"
"2947","","228","179","5.5","30"
"2948","","228","179","6","8"
"2949","","228","179","6.5","15"
"2950","","228","179","7","11"
"2951","","228","179","7.5","17"
"2952","","228","179","8","3"
"2953","","228","180","4.5","2"
"2954","","228","180","5","7"
"2955","","228","180","5.5","4"
"2956","","228","180","6","5"
"2957","","228","180","6.5","1"
"2958","","228","180","7","4"
"2959","","228","180","7.5","7"
"2960","","228","180","8","7"
"2961","","228","180","9","1"
"2962","","228","180","10","4"
"2963","","228","180","10.5","1"
"2964","","228","180","11","2"
"2965","","228","180","11.5","1"
"2966","","228","180","13","1"
"2967","","228","181","5.5","10"
"2968","","228","181","6","14"
"2969","","228","181","7","1"
"2970","","228","181","7.5","2"
"2971","","228","181","11.5","1"
"2972","","228","181","13","1"
"2973","","228","201","5.5","1"
"2974","","226","163","5","3"
"2975","","226","163","5.5","1"
"2976","","226","163","6.5","1"
"2977","","226","163","7","1"
"2978","","226","163","7.5","3"
"2979","","226","163","8","5"
"2980","","226","163","8.5","3"
"2981","","226","163","9","3"
"2982","","226","163","9.5","1"
"2983","","226","163","10","2"
"2985","","226","168","4","1"
"2986","","226","168","4.5","12"
"2987","","226","168","5","10"
"2988","","226","168","5.5","7"
"2989","","226","168","6","6"
"2990","","226","168","6.5","1"
"2991","","226","168","7","1"
"2992","","226","168","7.5","1"
"2993","","226","168","8","1"
"2994","","226","168","8.5","1"
"2995","","226","168","9","2"
"2996","","226","168","10.5","1"
"2997","","226","168","11","3"
"2998","","226","168","12","1"
"2999","","226","168","13","1"
"3000","","226","177","4.5","5"
"3001","","226","177","5","8"
"3002","","226","177","5.5","5"
"3003","","226","177","6","4"
"3004","","226","179","4.5","5"
"3005","","226","179","5","2"
"3006","","226","179","6.5","3"
"3007","","226","179","7","1"
"3008","","226","180","4.5","4"
"3009","","226","180","5","8"
"3010","","226","180","5.5","4"
"3011","","226","180","6","2"
"3012","","226","180","6.5","3"
"3013","","226","180","9","2"
"3014","","226","180","9.5","2"
"3015","","226","180","10.5","1"
"3016","","226","180","11","2"
"3017","","226","180","12","1"
"3018","","226","180","13","3"
"3019","","226","181","5.5","5"
"3020","","226","181","6","3"
"3021","","226","181","9","1"
"3022","","226","181","10","1"
"3023","","226","181","11","1"
"3024","","226","181","13","1"
"3025","","226","181","15","1"
"3026","","226","181","16","1"
"3027","","226","181","17","1"
"3028","","226","202","7.5","1"
"3029","","226","203","4","1"
"3030","","226","203","5","2"
"3031","","226","203","5.5","1"
"3032","","226","212","3.5","9"
"3033","","226","212","4","16"
