,frog_type,TRSQ,Observationyear,Value
94989,Green Frog,T2N R11E6 1,2019,1
94991,Green Frog,T2S R10E154,2019,1
94992,Green Frog,T2S R10E6 1,2019,1
94996,Green Frog,T2S R11E201,2019,1
94999,Green Frog,T2S R8E 143,2019,1
95003,Green Frog,T2S R8E 153,2019,1
95006,Green Frog,T2S R8E 263,2019,1
95008,Green Frog,T2S R8E 264,2019,1
95011,Green Frog,T2S R8E 274,2019,1
95013,Green Frog,T2S R9E 172,2019,1
95016,Green Frog,T3S R8E 3 3,2019,1
95017,Green Frog,T1S R8E 241,2019,1
95019,Green Frog,T1S R8E 133,2019,1
95020,Green Frog,T2S R8E 283,2019,1
95030,Green Frog,T2S R8E 261,2019,1
95035,Green Frog,T1N R9E 291,2019,1
95036,Green Frog,T2N R9E 1 4,2019,1
95041,Green Frog,T1N R8E 334,2019,1
95047,Green Frog,T2N R10E8 3,2019,1
95049,Green Frog,T2N R10E221,2019,1
95053,Green Frog,T2N R10E232,2019,1
95057,Green Frog,T1N R10E2 2,2019,1
95061,Green Frog,T2N R11E5 3,2019,1
95065,Green Frog,T2S R10E211,2019,1
95068,Green Frog,T2N R10E243,2019,1
95083,Green Frog,T2S R7E 111,2019,1
95090,Green Frog,T2S R7E 114,2019,1
95096,Green Frog,T2S R8E 231,2019,1
95108,Green Frog,T1S R8E 174,2019,1
95110,Green Frog,T1N R9E 113,2019,1
95111,Green Frog,T2S R8E 154,2019,1
95113,Green Frog,T2S R8E 272,2019,1
95114,Green Frog,T2S R8E 222,2019,1
95115,Green Frog,T2S R10E6 1,2020,1
95120,Green Frog,T1N R9E 214,2020,1
95122,Green Frog,T1S R9E 174,2020,1
95127,Green Frog,T1S R8E 151,2020,1
95129,Green Frog,T2S R8E 143,2020,1
95130,Green Frog,T2S R8E 263,2020,1
95131,Green Frog,T2S R8E 264,2020,1
95135,Green Frog,T1S R8E 5 1,2020,1
95136,Green Frog,T2S R8E 101,2020,1
95137,Green Frog,T2S R10E244,2020,1
95140,Green Frog,T1N R8E 1 2,2020,1
95143,Green Frog,T2N R10E264,2020,1
95152,Green Frog,T2N R10E252,2020,1
95155,Green Frog,T2S R10E154,2020,1
95156,Green Frog,T2S R8E 261,2020,1
95160,Green Frog,T2S R8E 164,2020,1
95163,Green Frog,T1N R8E 9 1,2020,1
95164,Green Frog,T2S R8E 304,2020,1
95165,Green Frog,T2S R8E 274,2020,1
95166,Green Frog,T2S R10E351,2020,1
95168,Green Frog,T2N R11E8 3,2020,1
95169,Green Frog,T2N R11E6 1,2020,1
95170,Green Frog,T2S R9E 172,2020,1
95180,Green Frog,T2N R9E 121,2020,1
95183,Green Frog,T2S R8E 4 2,2020,1
95187,Green Frog,T1S R8E 6 2,2020,1
95189,Green Frog,T1S R8E 6 4,2020,1
95190,Green Frog,T1S R8E 173,2020,1
95192,Green Frog,T1S R8E 174,2020,1
95193,Green Frog,T1S R8E 302,2020,1
95202,Green Frog,T2N R10E9 3,2020,1
95204,Green Frog,T2S R8E 251,2020,1
95210,Green Frog,T2S R8E 254,2020,1
95216,Green Frog,T2S R8E 252,2020,1
95222,Green Frog,T2S R8E 243,2020,1
95225,Green Frog,T2S R8E 242,2020,1
95231,Green Frog,T2S R8E 244,2020,1
95237,Green Frog,T2S R8E 133,2020,1
95243,Green Frog,T2S R10E164,2020,1
95246,Green Frog,T2N R9E 211,2020,1
95247,Green Frog,T2N R9E 212,2020,1
95248,Green Frog,T2N R10E261,2020,1
95249,Green Frog,T1N R9E 261,2020,1
95252,Green Frog,T1N R9E 234,2020,1
95254,Green Frog,T1N R10E6 4,2020,1
95258,Green Frog,T1N R9E 113,2020,1
95261,Green Frog,T2N R8E 363,2020,1
95264,Green Frog,T1N R10E302,2020,1
95266,Green Frog,T1S R8E 241,2020,1
95268,Green Frog,T1S R8E 133,2020,1
95270,Green Frog,T1N R10E2 2,2020,1
95274,Green Frog,T2S R8E 272,2020,1
95277,Green Frog,T2S R8E 223,2020,1
95279,Green Frog,T2S R8E 114,2020,1
95280,Green Frog,T1S R9E 5 4,2020,1
95292,Green Frog,T2N R10E311,2020,1
95295,Green Frog,T1S R8E 314,2020,1
95297,Green Frog,T1S R7E 214,2020,1
95299,Green Frog,T1S R8E 7 3,2020,1
95300,Green Frog,T1S R8E 8 2,2020,1
95301,Green Frog,T2S R7E 111,2020,1
95311,Green Frog,T2S R7E 114,2020,1
95318,Green Frog,T2S R8E 153,2020,1
95322,Green Frog,T2S R8E 161,2020,1
95331,Green Frog,T1N R9E 132,2020,1
95332,Green Frog,T1S R9E 324,2020,1
95344,Green Frog,T2S R8E 283,2020,1
95353,Green Frog,T1S R8E 193,2020,1
95355,Green Frog,T1S R8E 9 1,2020,1
95359,Green Frog,T2N R10E241,2020,1
95364,Green Frog,T2N R9E 234,2020,1
95371,Green Frog,T1S R9E 161,2020,1
95376,Green Frog,T2S R10E151,2020,1
95378,Green Frog,T2S R10E152,2020,1
95381,Green Frog,T2N R9E 214,2020,1
95384,Green Frog,T2S R8E 6 3,2020,1
95385,Green Frog,T2N R10E114,2020,1
95388,Green Frog,T2N R10E8 4,2020,1
95392,Green Frog,T2N R10E8 3,2020,1
95395,Green Frog,T2N R11E5 3,2020,1
95400,Green Frog,T2S R10E211,2020,1
95416,Green Frog,T1N R10E2 2,2021,1
95419,Green Frog,T1N R10E232,2021,1
95421,Green Frog,T1N R10E3 1,2021,1
95422,Green Frog,T1N R10E4 2,2021,1
95423,Green Frog,T1N R10E6 4,2021,1
95425,Green Frog,T1N R8E 334,2021,1
95427,Green Frog,T1N R9E 113,2021,1
95429,Green Frog,T1N R9E 132,2021,1
95433,Green Frog,T1N R9E 214,2021,1
95437,Green Frog,T1S R7E 214,2021,1
95438,Green Frog,T1S R8E 133,2021,1
95439,Green Frog,T1S R8E 143,2021,1
95441,Green Frog,T1S R8E 113,2021,1
95442,Green Frog,T1N R8E 3 2,2021,1
95446,Green Frog,T1S R8E 241,2021,1
95448,Green Frog,T1S R9E 174,2021,1
95451,Green Frog,T1S R9E 5 3,2021,1
95457,Green Frog,T1S R9E 5 4,2021,1
95463,Green Frog,T1S R8E 6 2,2021,1
95464,Green Frog,T1S R8E 314,2021,1
95465,Green Frog,T2S R10E151,2021,1
95467,Green Frog,T1S R8E 5 1,2021,1
95469,Green Frog,T1S R9E 5 1,2021,1
95471,Green Frog,T1N R9E 324,2021,1
95474,Green Frog,T2N R10E133,2021,1
95480,Green Frog,T1S R8E 9 1,2021,1
95482,Green Frog,T1S R9E 161,2021,1
95484,Green Frog,T2N R10E264,2021,1
95492,Green Frog,T2N R10E8 3,2021,1
95495,Green Frog,T2N R10E8 4,2021,1
95499,Green Frog,T2N R11E5 3,2021,1
95503,Green Frog,T2N R11E6 1,2021,1
95508,Green Frog,T2N R10E134,2021,1
95509,Green Frog,T2N R10E221,2021,1
95512,Green Frog,T2N R10E252,2021,1
95514,Green Frog,T2N R11E6 2,2021,1
95515,Green Frog,T1S R8E 193,2021,1
95517,Green Frog,T1S R8E 302,2021,1
95519,Green Frog,T2N R10E131,2021,1
95521,Green Frog,T2N R11E8 3,2021,1
95523,Green Frog,T2S R8E 143,2021,1
95530,Green Frog,T2S R8E 153,2021,1
95532,Green Frog,T2S R8E 214,2021,1
95534,Green Frog,T2S R8E 222,2021,1
95537,Green Frog,T2S R8E 223,2021,1
95538,Green Frog,T2S R8E 233,2021,1
95543,Green Frog,T2S R8E 242,2021,1
95546,Green Frog,T2S R8E 243,2021,1
95548,Green Frog,T2S R8E 244,2021,1
95553,Green Frog,T2S R8E 251,2021,1
95558,Green Frog,T2S R8E 252,2021,1
95563,Green Frog,T2S R8E 254,2021,1
95568,Green Frog,T2S R8E 263,2021,1
95570,Green Frog,T2S R8E 264,2021,1
95573,Green Frog,T2S R8E 272,2021,1
95575,Green Frog,T2S R8E 274,2021,1
95576,Green Frog,T2S R8E 283,2021,1
95583,Green Frog,T2S R8E 304,2021,1
95584,Green Frog,T2S R9E 283,2021,1
95586,Green Frog,T2S R9E 172,2021,1
95592,Green Frog,T2S R8E 6 3,2021,1
95597,Green Frog,T3N R11E314,2021,1
95598,Green Frog,T3N R11E323,2021,1
95599,Green Frog,T3S R8E 2 2,2021,1
95601,Green Frog,T3S R8E 4 2,2021,1
95603,Green Frog,T3S R8E 5 2,2021,1
95605,Green Frog,T2N R8E 342,2021,1
95606,Green Frog,T1S R8E 121,2021,1
95622,Green Frog,T1S R8E 123,2021,1
95633,Green Frog,T2N R8E 363,2021,1
95640,Green Frog,T2N R9E 212,2021,1
95645,Green Frog,T2N R9E 121,2021,1
95650,Green Frog,T2N R9E 223,2021,1
95651,Green Frog,T2S R10E154,2021,1
95658,Green Frog,T2S R10E222,2021,1
95661,Green Frog,T2S R7E 154,2021,1
95662,Green Frog,T2S R7E 221,2021,1
95663,Green Frog,T2S R7E 233,2021,1
95664,Green Frog,T2S R8E 101,2021,1
95668,Green Frog,T2S R8E 114,2021,1
95672,Green Frog,T2S R7E 114,2021,1
95674,Green Frog,T2S R7E 111,2021,1
95684,Green Frog,T2S R8E 164,2021,1
95685,Green Frog,T2S R8E 161,2021,1
95688,Green Frog,T2S R10E211,2021,1
95696,Green Frog,T1S R8E 6 4,2022,1
95697,Green Frog,T1S R8E 6 2,2022,1
95699,Green Frog,T1N R9E 113,2022,1
95702,Green Frog,T1S R10E334,2022,1
95703,Green Frog,T1S R8E 121,2022,1
95705,Green Frog,T1S R8E 314,2022,1
95706,Green Frog,T2N R11E5 3,2022,1
95714,Green Frog,T2N R8E 341,2022,1
95717,Green Frog,T2N R8E 344,2022,1
95720,Green Frog,T2N R9E 121,2022,1
95724,Green Frog,T2N R9E 212,2022,1
95727,Green Frog,T2N R9E 223,2022,1
95728,Green Frog,T2S R7E 111,2022,1
95739,Green Frog,T2S R7E 114,2022,1
95741,Green Frog,T2S R8E 263,2022,1
95746,Green Frog,T2S R8E 264,2022,1
95751,Green Frog,T3N R11E311,2022,1
95752,Green Frog,T2N R10E133,2022,1
95758,Green Frog,T1S R7E 152,2022,1
95759,Green Frog,T1S R8E 193,2022,1
95761,Green Frog,T2S R8E 283,2022,1
95772,Green Frog,T1S R8E 123,2022,1
95827,Green Frog,T1S R8E 5 1,2022,1
95828,Green Frog,T1S R8E 161,2022,1
95833,Green Frog,T2S R8E 6 3,2022,1
95839,Green Frog,T2S R10E244,2022,1
95840,Green Frog,T2N R9E 214,2022,1
95851,Green Frog,T1N R10E3 1,2022,1
95853,Green Frog,T1S R9E 5 3,2022,1
95861,Green Frog,T2S R10E154,2022,1
95863,Green Frog,T2S R9E 172,2022,1
95873,Green Frog,T1N R10E301,2022,1
95881,Green Frog,T3S R8E 113,2022,1
95884,Green Frog,T3S R8E 152,2022,1
95886,Green Frog,T1S R8E 9 1,2022,1
95887,Green Frog,T2N R10E251,2022,1
95889,Green Frog,T2N R10E252,2022,1
95892,Green Frog,T1S R9E 161,2022,1
95895,Green Frog,T2N R10E8 4,2022,1
95900,Green Frog,T2N R10E8 3,2022,1
95905,Green Frog,T2N R10E221,2022,1
95911,Green Frog,T2N R10E131,2022,1
95912,Green Frog,T2N R10E241,2022,1
95918,Green Frog,T2S R9E 5 1,2022,1
95919,Green Frog,T1N R8E 143,2022,1
95920,Green Frog,T2S R10E222,2022,1
95921,Green Frog,T2S R10E221,2022,1
95922,Green Frog,T2N R11E8 3,2022,1
95923,Green Frog,T2N R8E 342,2022,1
95927,Green Frog,T1S R8E 143,2022,1
95930,Green Frog,T1S R8E 312,2022,1
95937,Green Frog,T1N R10E2 2,2022,1
95943,Green Frog,T1N R10E6 1,2022,1
95949,Green Frog,T1S R9E 5 4,2022,1
95957,Green Frog,T1S R8E 302,2022,1
95960,Green Frog,T1N R8E 334,2022,1
95963,Green Frog,T1S R8E 9 3,2022,1
95964,Green Frog,T2S R8E 221,2022,1
95966,Green Frog,T2S R8E 224,2022,1
95968,Green Frog,T3N R11E294,2022,1
95970,Green Frog,T1S R8E 133,2022,1
95972,Green Frog,T2S R8E 143,2022,1
95975,Green Frog,T2S R8E 101,2022,1
95978,Green Frog,T2S R7E 112,2022,1
95979,Green Frog,T1N R9E 291,2022,1
95981,Green Frog,T1N R9E 292,2022,1
95993,Green Frog,T1S R7E 363,2022,1
95994,Green Frog,T2S R8E 133,2022,1
95998,Green Frog,T2S R8E 251,2022,1
96004,Green Frog,T2S R8E 254,2022,1
96009,Green Frog,T2S R8E 244,2022,1
96015,Green Frog,T2S R8E 252,2022,1
96021,Green Frog,T2S R8E 242,2022,1
96025,Green Frog,T2S R8E 222,2022,1
96028,Green Frog,T2S R8E 214,2022,1
96030,Green Frog,T2S R8E 272,2022,1
96031,Green Frog,T1S R8E 173,2022,1
96033,Bull Frog,T1N R8E 133,1998,1
96034,Bull Frog,T1N R8E 4 4,1999,1
96035,Bull Frog,T1N R8E 254,1999,1
96036,Bull Frog,T1S R8E 6 1,1999,1
96037,Bull Frog,T2S R8E 221,1999,1
96040,Bull Frog,T1N R8E 3 2,2001,1
96042,Bull Frog,T1N R10E2 2,2001,1
96053,Bull Frog,T1N R10E232,2001,1
96054,Bull Frog,T2N R8E 363,2001,1
96055,Bull Frog,T2N R9E 362,2001,1
96062,Bull Frog,T2N R10E7 4,2001,1
96064,Bull Frog,T2N R10E8 4,2001,1
96069,Bull Frog,T1S R8E 313,2001,1
96071,Bull Frog,T2S R7E 111,2001,1
96073,Bull Frog,T2S R8E 141,2001,1
96074,Bull Frog,T2S R10E152,2001,1
96075,Bull Frog,T2S R9E 252,2001,1
96076,Bull Frog,T1N R9E 133,2002,1
96077,Bull Frog,T1N R10E2 2,2002,1
96078,Bull Frog,T1N R8E 3 2,2002,1
96079,Bull Frog,T1N R10E232,2002,1
96082,Bull Frog,T2N R9E 222,2002,1
96084,Bull Frog,T2N R10E7 1,2002,1
96085,Bull Frog,T2N R10E8 4,2002,1
96089,Bull Frog,T1S R8E 313,2002,1
96090,Bull Frog,T2S R8E 4 3,2002,1
96091,Bull Frog,T2S R8E 262,2002,1
96108,Bull Frog,T2N R10E353,2003,1
96112,Bull Frog,T1N R10E302,2003,1
96113,Bull Frog,T1N R10E323,2003,1
96114,Bull Frog,T2N R8E 363,2003,1
96120,Bull Frog,T1N R8E 281,2003,1
96121,Bull Frog,T1S R7E 203,2003,1
96122,Bull Frog,T1S R7E 204,2003,1
96125,Bull Frog,T2S R10E204,2003,1
96135,Bull Frog,T2S R10E213,2003,1
96141,Bull Frog,T2S R10E244,2003,1
96148,Bull Frog,T2S R8E 1 3,2003,1
96149,Bull Frog,T2S R8E 5 1,2003,1
96156,Bull Frog,T1N R9E 222,2003,1
96157,Bull Frog,T1S R8E 6 3,2003,1
96158,Bull Frog,T1S R8E 131,2003,1
96159,Bull Frog,T1N R10E2 2,2003,1
96161,Bull Frog,T1N R10E232,2003,1
96163,Bull Frog,T1S R8E 313,2003,1
96164,Bull Frog,T1S R9E 311,2003,1
96285,Bull Frog,T2N R10E242,2004,1
96286,Bull Frog,T2N R8E 361,2004,1
96289,Bull Frog,T2N R9E 212,2004,1
96292,Bull Frog,T1S R8E 4 2,2004,1
96293,Bull Frog,T1S R8E 131,2004,1
96295,Bull Frog,T2S R7E 153,2004,1
96296,Bull Frog,T2S R8E 262,2004,1
96303,Bull Frog,T1N R9E 281,2004,1
96304,Bull Frog,T1N R10E2 2,2004,1
96307,Bull Frog,T1N R10E163,2004,1
96308,Bull Frog,T1N R10E203,2004,1
96309,Bull Frog,T2N R10E9 3,2004,1
96311,Bull Frog,T1S R8E 4 1,2004,1
96313,Bull Frog,T2S R8E 271,2004,1
96320,Bull Frog,T2N R9E 362,2004,1
96322,Bull Frog,T2N R10E7 3,2004,1
96323,Bull Frog,T2N R10E8 4,2004,1
96326,Bull Frog,T2S R8E 3 3,2004,1
96327,Bull Frog,T1N R8E 101,2004,1
96329,Bull Frog,T1N R9E 4 3,2004,1
96331,Bull Frog,T1N R9E 6 2,2004,1
96332,Bull Frog,T2S R10E153,2004,1
96335,Bull Frog,T1S R10E164,2004,1
96340,Bull Frog,T2S R10E244,2004,1
96451,Bull Frog,T3S R8E 3 3,2005,1
96458,Bull Frog,T2N R9E 121,2005,1
96471,Bull Frog,T2N R9E 133,2005,1
96472,Bull Frog,T2N R9E 312,2005,1
96474,Bull Frog,T2N R10E8 4,2005,1
96476,Bull Frog,T2S R8E 271,2005,1
96477,Bull Frog,T2S R8E 294,2005,1
96478,Bull Frog,T2N R10E9 3,2005,1
96479,Bull Frog,T1S R8E 131,2005,1
96480,Bull Frog,T2S R8E 3 3,2005,1
96481,Bull Frog,T1N R8E 4 4,2005,1
96487,Bull Frog,T1N R8E 9 1,2005,1
96493,Bull Frog,T1N R8E 101,2005,1
96498,Bull Frog,T1N R9E 4 3,2005,1
